word	nodeType	unit
home	NOUN	captmidn
satellite	NOUN	captmidn
dish	NOUN	captmidn
owner	NOUN	captmidn
business	NOUN	captmidn
people	NOUN	captmidn
rebel	NOUN	captmidn
action	NOUN	captmidn
protest	NOUN	captmidn
tradition	NOUN	captmidn
reason	NOUN	captmidn
involvement	NOUN	captmidn
coalition	NOUN	captmidn
industry	NOUN	captmidn
harm	NOUN	captmidn
people	NOUN	captmidn
reason	NOUN	captmidn
owner	NOUN	captmidn
hand	NOUN	captmidn
opinion	NOUN	captmidn
coalition	NOUN	captmidn
donation	NOUN	captmidn
check	NOUN	captmidn
crowd	NOUN	captmidn
office	NOUN	captmidn
driver	NOUN	captmidn
car	NOUN	captmidn
pickup	NOUN	captmidn
truck	NOUN	captmidn
horn	NOUN	captmidn
group	NOUN	captmidn
people	NOUN	captmidn
man	NOUN	captmidn
hero	NOUN	captmidn
thing	NOUN	captmidn
perspective	NOUN	captmidn
world	NOUN	captmidn
view	NOUN	captmidn
view	NOUN	captmidn
tenth	NOUN	captmidn
percent	NOUN	captmidn
people	NOUN	captmidn
thing	NOUN	captmidn
incident	NOUN	captmidn
home	NOUN	captmidn
dish	NOUN	captmidn
business	NOUN	captmidn
reason	NOUN	captmidn
crackpot	NOUN	captmidn
hell	NOUN	captmidn
employee	NOUN	captmidn
community	NOUN	captmidn
way	NOUN	captmidn
target	NOUN	captmidn
security	NOUN	captmidn
end	NOUN	captmidn
radio	NOUN	captmidn
television	NOUN	captmidn
transmitter	NOUN	captmidn
name	NOUN	captmidn
tag	NOUN	captmidn
air	NOUN	captmidn
satellite	NOUN	captmidn
uplink	NOUN	captmidn
station	NOUN	captmidn
signature	NOUN	captmidn
bill	NOUN	captmidn
penalty	NOUN	captmidn
satellite	NOUN	captmidn
interference	NOUN	captmidn
year	NOUN	captmidn
jail	NOUN	captmidn
reality	NOUN	captmidn
scrambling	NOUN	captmidn
reality	NOUN	captmidn
consumer	NOUN	captmidn
resistance	NOUN	captmidn
one	NOUN	captmidn
arrow	NOUN	captmidn
back	NOUN	captmidn
one	NOUN	captmidn
hurdle	NOUN	captmidn
product	NOUN	captmidn
home	NOUN	captmidn
business	NOUN	captmidn
home	NOUN	captmidn
dish	NOUN	captmidn
owner	NOUN	captmidn
marketplace	NOUN	captmidn
price	NOUN	captmidn
sense	NOUN	captmidn
growth	NOUN	captmidn
right	NOUN	captmidn
programmer	NOUN	captmidn
profit	NOUN	captmidn
program	NOUN	captmidn
right	NOUN	captmidn
profit	NOUN	captmidn
signal	NOUN	captmidn
concern	NOUN	captmidn
marketplace	NOUN	captmidn
benefit	NOUN	captmidn
people	NOUN	captmidn
line	NOUN	captmidn
message	NOUN	captmidn
lot	NOUN	captmidn
trouble	NOUN	captmidn
choice	NOUN	captmidn
word	NOUN	captmidn
part	NOUN	captmidn
leader	NOUN	captmidn
act	NOUN	captmidn
individual	NOUN	captmidn
point	NOUN	captmidn
people	NOUN	captmidn
one	NOUN	captmidn
message	NOUN	captmidn
reason	NOUN	captmidn
mother	NOUN	captmidn
homemaker	NOUN	captmidn
father	NOUN	captmidn
building	NOUN	captmidn
contractor	NOUN	captmidn
brother	NOUN	captmidn
sister	NOUN	captmidn
family	NOUN	captmidn
father	NOUN	captmidn
retirement	NOUN	captmidn
age	NOUN	captmidn
father	NOUN	captmidn
family	NOUN	captmidn
incident	NOUN	captmidn
father	NOUN	captmidn
school	NOUN	captmidn
conservative	NOUN	captmidn
law	NOUN	captmidn
law	NOUN	captmidn
couple	NOUN	captmidn
month	NOUN	captmidn
book	NOUN	captmidn
incident	NOUN	captmidn
satellite	NOUN	captmidn
tv	NOUN	captmidn
business	NOUN	captmidn
businessman	NOUN	captmidn
money	NOUN	captmidn
profit	NOUN	captmidn
year	NOUN	captmidn
money	NOUN	captmidn
businessman	NOUN	captmidn
money	NOUN	captmidn
food	NOUN	captmidn
gas	NOUN	captmidn
car	NOUN	captmidn
month	NOUN	captmidn
change	NOUN	captmidn
business	NOUN	captmidn
day	NOUN	captmidn
salesman	NOUN	captmidn
job	NOUN	captmidn
People	NOUN	captmidn
air	NOUN	captmidn
publicity	NOUN	captmidn
repair	NOUN	captmidn
business	NOUN	captmidn
dish	NOUN	captmidn
owner	NOUN	captmidn
manufacturer	NOUN	captmidn
call	NOUN	captmidn
pride	NOUN	captmidn
system	NOUN	captmidn
part	NOUN	captmidn
system	NOUN	captmidn
declaration	NOUN	captmidn
regret	NOUN	captmidn
pride	NOUN	captmidn
raid	NOUN	captmidn
X-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-X	NOUN	captmidn
file	NOUN	captmidn
NIRVANAnet(tm	NOUN	captmidn
flag	NOUN	captmidn
realitycheck	NOUN	captmidn
conversation	NOUN	captmidn
information	NOUN	captmidn
explosive	NOUN	captmidn
knowledge	NOUN	captmidn
extremism	NOUN	captmidn
sexuality	NOUN	captmidn
speculation	NOUN	captmidn
rumour	NOUN	captmidn
text	NOUN	captmidn
systems	NOUN	captmidn
access	NOUN	captmidn
time	NOUN	captmidn
caller	NOUN	captmidn
phone	NOUN	captmidn
number	NOUN	captmidn
X-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-X	NOUN	captmidn
\	NOUN	cDc-0200
\	NOUN	cDc-0200
\	NOUN	cDc-0200
\	NOUN	cDc-0200
c	NOUN	cDc-0200
o	NOUN	cDc-0200
u	NOUN	cDc-0200
t	NOUN	cDc-0200
s	NOUN	cDc-0200
present	NOUN	cDc-0200
cDc	NOUN	cDc-0200
close	NOUN	cDc-0200
k	NOUN	cDc-0200
b00midy	NOUN	cDc-0200
b00midy	NOUN	cDc-0200
'	NOUN	cDc-0200
cDc	NOUN	cDc-0200
publication	NOUN	cDc-0200
cult	NOUN	cDc-0200
cow	NOUN	cDc-0200
-cDc-	NOUN	cDc-0200
hello	NOUN	cDc-0200
b	NOUN	cDc-0200
INSTALL	NOUN	cDc-0200
bdos	NOUN	cDc-0200
t	NOUN	cDc-0200
t	NOUN	cDc-0200
ae.welcome	NOUN	cDc-0200
t	NOUN	cDc-0200
c	NOUN	cDc-0200
atdt8888414	NOUN	cDc-0200
head	NOUN	cDc-0200
\	NOUN	cDc-0200
_	NOUN	cDc-0200
\	NOUN	cDc-0200
r	NOUN	cDc-0200
t	NOUN	cDc-0200
u	NOUN	cDc-0200
\/	NOUN	cDc-0200
eternity	NOUN	cDc-0200
pc	NOUN	cDc-0200
clone	NOUN	cDc-0200
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx	NOUN	cDc-0200
number	NOUN	cDc-0200
name	NOUN	cDc-0200
name	NOUN	cDc-0200
caller	NOUN	cDc-0200
today	NOUN	cDc-0200
auto	NOUN	cDc-0200
message	NOUN	cDc-0200
line	NOUN	cDc-0200
drive	NOUN	cDc-0200
le	NOUN	cDc-0200
name	NOUN	cDc-0200
letter	NOUN	cDc-0200
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx	NOUN	cDc-0200
01/03	NOUN	cDc-0200
date	NOUN	cDc-0200
heysys0pimustwarnu	NOUN	cDc-0200
m	NOUN	cDc-0200
0f	NOUN	cDc-0200
t	NOUN	cDc-0200
e	NOUN	cDc-0200
-	NOUN	cDc-0200
savior	NOUN	cDc-0200
tv	NOUN	cDc-0200
power	NOUN	cDc-0200
humanity	NOUN	cDc-0200
bond	NOUN	cDc-0200
force	NOUN	cDc-0200
HEART	NOUN	cDc-0200
LEX	NOUN	cDc-0200
LEX	NOUN	cDc-0200
shirts	NOUN	cDc-0200
*	NOUN	cDc-0200
sauron	NOUN	cDc-0200
U	NOUN	cDc-0200
heritage	NOUN	cDc-0200
menace	NOUN	cDc-0200
GALAXY	NOUN	cDc-0200
universe	NOUN	cDc-0200
white	NOUN	cDc-0200
frightened	NOUN	cDc-0200
body	NOUN	cDc-0200
vessel	NOUN	cDc-0200
disposed	NOUN	cDc-0200
elite	NOUN	cDc-0200
lame	NOUN	cDc-0200
fear	NOUN	cDc-0200
tv	NOUN	cDc-0200
power	NOUN	cDc-0200
head	NOUN	cDc-0200
*	NOUN	cDc-0200
elite	NOUN	cDc-0200
force	NOUN	cDc-0200
power	NOUN	cDc-0200
good	NOUN	cDc-0200
wolrd	NOUN	cDc-0200
SHEEP	NOUN	cDc-0200
world	NOUN	cDc-0200
HUMILY	NOUN	cDc-0200
UP	NOUN	cDc-0200
@?#?!@?#?@!?#?!#!@?!?@	NOUN	cDc-0200
imply	NOUN	cDc-0200
stud	NOUN	cDc-0200
disturbance	NOUN	cDc-0200
p0werz	NOUN	cDc-0200
u	NOUN	cDc-0200
U	NOUN	cDc-0200
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx	NOUN	cDc-0200
a]uto	NOUN	cDc-0200
reply	NOUN	cDc-0200
c]ontinue	NOUN	cDc-0200
read	NOUN	cDc-0200
a	NOUN	cDc-0200
title	NOUN	cDc-0200
message	NOUN	cDc-0200
help	NOUN	cDc-0200
r0dent	NOUN	cDc-0200
bug	NOUN	cDc-0200
macro	NOUN	cDc-0200
/e	NOUN	cDc-0200
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx	NOUN	cDc-0200
date	NOUN	cDc-0200
t	NOUN	cDc-0200
file	NOUN	cDc-0200
look	NOUN	cDc-0200
whatcha	NOUN	cDc-0200
thank	NOUN	cDc-0200
Ratte'/cDc	NOUN	cDc-0200
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx	NOUN	cDc-0200
a]uto	NOUN	cDc-0200
reply	NOUN	cDc-0200
c]ontinue	NOUN	cDc-0200
read	NOUN	cDc-0200
a	NOUN	cDc-0200
title	NOUN	cDc-0200
message	NOUN	cDc-0200
help	NOUN	cDc-0200
file	NOUN	cDc-0200
drive	NOUN	cDc-0200
macro	NOUN	cDc-0200
/e	NOUN	cDc-0200
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx	NOUN	cDc-0200
date	NOUN	cDc-0200
documentary	NOUN	cDc-0200
file	NOUN	cDc-0200
history	NOUN	cDc-0200
problem	NOUN	cDc-0200
lot	NOUN	cDc-0200
self-	NOUN	cDc-0200
shock	NOUN	cDc-0200
therapy	NOUN	cDc-0200
way	NOUN	cDc-0200
character	NOUN	cDc-0200
flaw	NOUN	cDc-0200
detail	NOUN	cDc-0200
change	NOUN	cDc-0200
folk	NOUN	cDc-0200
cDc	NOUN	cDc-0200
life	NOUN	cDc-0200
wing	NOUN	cDc-0200
lot	NOUN	cDc-0200
work	NOUN	cDc-0200
cash	NOUN	cDc-0200
donation	NOUN	cDc-0200
group	NOUN	cDc-0200
person	NOUN	cDc-0200
week	NOUN	cDc-0200
s00per	NOUN	cDc-0200
sekrut	NOUN	cDc-0200
mission	NOUN	cDc-0200
acquisition	NOUN	cDc-0200
tech	NOUN	cDc-0200
equipment	NOUN	cDc-0200
plan	NOUN	cDc-0200
future	NOUN	cDc-0200
plan	NOUN	cDc-0200
cDc	NOUN	cDc-0200
information	NOUN	cDc-0200
base	NOUN	cDc-0200
job	NOUN	cDc-0200
praise	NOUN	cDc-0200
parent	NOUN	cDc-0200
c0w	NOUN	cDc-0200
forbid	NOUN	cDc-0200
woman	NOUN	cDc-0200
evening	NOUN	cDc-0200
gown	NOUN	cDc-0200
humiliation	NOUN	cDc-0200
way	NOUN	cDc-0200
daddy	NOUN	cDc-0200
cDc	NOUN	cDc-0200
suicide	NOUN	cDc-0200
run	NOUN	cDc-0200
office	NOUN	cDc-0200
week	NOUN	cDc-0200
part	NOUN	cDc-0200
work	NOUN	cDc-0200
cDc	NOUN	cDc-0200
system	NOUN	cDc-0200
sir	NOUN	cDc-0200
groggy	NOUN	cDc-0200
day	NOUN	cDc-0200
K0W	NOUN	cDc-0200
daddy	NOUN	cDc-0200
cDc	NOUN	cDc-0200
heart	NOUN	cDc-0200
horror	NOUN	cDc-0200
info	NOUN	cDc-0200
file	NOUN	cDc-0200
message	NOUN	cDc-0200
cDc	NOUN	cDc-0200
operating	NOUN	cDc-0200
system	NOUN	cDc-0200
era	NOUN	cDc-0200
generation	NOUN	cDc-0200
operating	NOUN	cDc-0200
system	NOUN	cDc-0200
hurry	NOUN	cDc-0200
pc	NOUN	cDc-0200
thing	NOUN	cDc-0200
pc	NOUN	cDc-0200
software	NOUN	cDc-0200
color	NOUN	cDc-0200
system	NOUN	cDc-0200
system	NOUN	cDc-0200
reliability	NOUN	cDc-0200
investment	NOUN	cDc-0200
equipment	NOUN	cDc-0200
software	NOUN	cDc-0200
training	NOUN	cDc-0200
STOP	NOUN	cDc-0200
cDc	NOUN	cDc-0200
B0VINE	NOUN	cDc-0200
gut	NOUN	cDc-0200
system	NOUN	cDc-0200
amigados	NOUN	cDc-0200
operating	NOUN	cDc-0200
system	NOUN	cDc-0200
cower	NOUN	cDc-0200
lameness	NOUN	cDc-0200
check	NOUN	cDc-0200
multitasking	NOUN	cDc-0200
hundred	NOUN	cDc-0200
thousand	NOUN	cDc-0200
process	NOUN	cDc-0200
death	NOUN	cDc-0200
winner	NOUN	cDc-0200
EPROM	NOUN	cDc-0200
level	NOUN	cDc-0200
hundred	NOUN	cDc-0200
invisible	NOUN	cDc-0200
speed	NOUN	cDc-0200
glass	NOUN	cDc-0200
pile	NOUN	cDc-0200
gore	NOUN	cDc-0200
user	NOUN	cDc-0200
mouse	NOUN	cDc-0200
pointer	NOUN	cDc-0200
scroll	NOUN	cDc-0200
bar	NOUN	cDc-0200
mystical	NOUN	cDc-0200
file	NOUN	cDc-0200
icon	NOUN	cDc-0200
traps	NOUN	cDc-0200
week	NOUN	cDc-0200
file	NOUN	cDc-0200
virus	NOUN	cDc-0200
reality	NOUN	cDc-0200
reality	NOUN	cDc-0200
speed	NOUN	cDc-0200
SUBLIMINAL	NOUN	cDc-0200
user	NOUN	cDc-0200
world	NOUN	cDc-0200
world	NOUN	cDc-0200
cDc	NOUN	cDc-0200
version	NOUN	cDc-0200
state	NOUN	cDc-0200
year	NOUN	cDc-0200
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx	NOUN	cDc-0200
a]uto	NOUN	cDc-0200
reply	NOUN	cDc-0200
c]ontinue	NOUN	cDc-0200
read	NOUN	cDc-0200
a	NOUN	cDc-0200
title	NOUN	cDc-0200
message	NOUN	cDc-0200
help	NOUN	cDc-0200
blathering	NOUN	cDc-0200
message	NOUN	cDc-0200
file	NOUN	cDc-0200
macro	NOUN	cDc-0200
/e	NOUN	cDc-0200
mail	NOUN	cDc-0200
001	NOUN	cDc-0200
moneygrp.txt	NOUN	cDc-0200
cow	NOUN	cDc-0200
004	NOUN	cDc-0200
008	NOUN	cDc-0200
cDc	NOUN	cDc-0200
suburban.txt	NOUN	cDc-0200
moment	NOUN	cDc-0200
v	NOUN	cDc-0200
file	NOUN	cDc-0200
school	NOUN	cDc-0200
weapon	NOUN	cDc-0200
date	NOUN	cDc-0200
weapon	NOUN	cDc-0200
humor	NOUN	cDc-0200
knowledge	NOUN	cDc-0200
grad	NOUN	cDc-0200
student	NOUN	cDc-0200
conversation	NOUN	cDc-0200
topic	NOUN	cDc-0200
weapon	NOUN	cDc-0200
party	NOUN	cDc-0200
picnic	NOUN	cDc-0200
bull	NOUN	cDc-0200
session	NOUN	cDc-0200
question	NOUN	cDc-0200
discussion	NOUN	cDc-0200
student	NOUN	cDc-0200
front	NOUN	cDc-0200
sun	NOUN	cDc-0200
roof	NOUN	cDc-0200
bracket	NOUN	cDc-0200
import	NOUN	cDc-0200
car	NOUN	cDc-0200
friend	NOUN	cDc-0200
lab	NOUN	cDc-0200
grenade	NOUN	cDc-0200
launcher	NOUN	cDc-0200
weight	NOUN	cDc-0200
ijcai-85	NOUN	cDc-0200
piece	NOUN	cDc-0200
mm	NOUN	cDc-0200
flechette	NOUN	cDc-0200
round	NOUN	cDc-0200
god	NOUN	cDc-0200
professor	NOUN	cDc-0200
round	NOUN	cDc-0200
place	NOUN	cDc-0200
person	NOUN	cDc-0200
principle	NOUN	cDc-0200
cover	NOUN	cDc-0200
member	NOUN	cDc-0200
project	NOUN	cDc-0200
phrase	NOUN	cDc-0200
time	NOUN	cDc-0200
minute	NOUN	cDc-0200
conference	NOUN	cDc-0200
talk	NOUN	cDc-0200
*	NOUN	cDc-0200
advisor	NOUN	cDc-0200
boy	NOUN	cDc-0200
prof	NOUN	cDc-0200
way	NOUN	cDc-0200
safety	NOUN	cDc-0200
thesis	NOUN	cDc-0200
defense	NOUN	cDc-0200
lot	NOUN	cDc-0200
concern	NOUN	cDc-0200
department	NOUN	cDc-0200
care	NOUN	cDc-0200
handling	NOUN	cDc-0200
etiquette	NOUN	cDc-0200
weapon	NOUN	cDc-0200
service	NOUN	cDc-0200
department	NOUN	cDc-0200
week	NOUN	cDc-0200
series	NOUN	cDc-0200
m16a1	NOUN	cDc-0200
day	NOUN	cDc-0200
week	NOUN	cDc-0200
wall	NOUN	cDc-0200
office	NOUN	cDc-0200
day	NOUN	cDc-0200
hint	NOUN	cDc-0200
care	NOUN	cDc-0200
maintenance	NOUN	cDc-0200
standby	NOUN	cDc-0200
m16a1	NOUN	cDc-0200
thank	NOUN	cDc-0200
training	NOUN	cDc-0200
manual	NOUN	cDc-0200
material	NOUN	cDc-0200
member	NOUN	cDc-0200
community	NOUN	cDc-0200
expertise	NOUN	cDc-0200
fashion	NOUN	cDc-0200
need	NOUN	cDc-0200
kind	NOUN	cDc-0200
dialogue	NOUN	cDc-0200
department	NOUN	cDc-0200
student	NOUN	cDc-0200
fall	NOUN	cDc-0200
reality	NOUN	cDc-0200
student	NOUN	cDc-0200
life	NOUN	cDc-0200
theory	NOUN	cDc-0200
scoping	NOUN	cDc-0200
thing	NOUN	cDc-0200
mustard	NOUN	cDc-0200
department	NOUN	cDc-0200
set	NOUN	cDc-0200
auto	NOUN	cDc-0200
weapon	NOUN	cDc-0200
enthusiast	NOUN	cDc-0200
jkhberkeley.edu	NOUN	cDc-0200
opinion	NOUN	cDc-0200
weapon	NOUN	cDc-0200
fire	NOUN	cDc-0200
occasion	NOUN	cDc-0200
care	NOUN	cDc-0200
feeding	NOUN	cDc-0200
weapon	NOUN	cDc-0200
lecture	NOUN	cDc-0200
hall	NOUN	cDc-0200
material	NOUN	cDc-0200
problem	NOUN	cDc-0200
student	NOUN	cDc-0200
assortment	NOUN	cDc-0200
92sbf	NOUN	cDc-0200
mm	NOUN	cDc-0200
clique	NOUN	cDc-0200
student	NOUN	cDc-0200
idea	NOUN	cDc-0200
money	NOUN	cDc-0200
ammo	NOUN	cDc-0200
auto	NOUN	cDc-0200
firefight	NOUN	cDc-0200
tower	NOUN	cDc-0200
run	NOUN	cDc-0200
guerrilla	NOUN	cDc-0200
tactic	NOUN	cDc-0200
final	NOUN	cDc-0200
arm	NOUN	cDc-0200
mini	NOUN	cDc-0200
supply	NOUN	cDc-0200
problem	NOUN	cDc-0200
question	NOUN	cDc-0200
ammo	NOUN	cDc-0200
bulk	NOUN	cDc-0200
individual	NOUN	cDc-0200
shift	NOUN	cDc-0200
reloader	NOUN	cDc-0200
school	NOUN	cDc-0200
reply	NOUN	cDc-0200
-----	NOUN	cDc-0200
letter	NOUN	cDc-0200
condition	NOUN	cDc-0200
situation	NOUN	cDc-0200
faculty	NOUN	cDc-0200
rate	NOUN	cDc-0200
pride	NOUN	cDc-0200
weapon	NOUN	cDc-0200
skill	NOUN	cDc-0200
bunch	NOUN	cDc-0200
interchange	NOUN	cDc-0200
community	NOUN	cDc-0200
instance	NOUN	cDc-0200
barrel	NOUN	cDc-0200
fashion	NOUN	cDc-0200
statement	NOUN	cDc-0200
weapon	NOUN	cDc-0200
earshot	NOUN	cDc-0200
drift	NOUN	cDc-0200
climb	NOUN	cDc-0200
water	NOUN	cDc-0200
tower	NOUN	cDc-0200
start	NOUN	cDc-0200
shooting	NOUN	cDc-0200
settle	NOUN	cDc-0200
side	NOUN	cDc-0200
weirdness	NOUN	cDc-0200
killer	NOUN	cDc-0200
side	NOUN	cDc-0200
weekend	NOUN	cDc-0200
summer	NOUN	cDc-0200
cafe	NOUN	cDc-0200
man	NOUN	cDc-0200
cappucino	NOUN	cDc-0200
calligraphy	NOUN	cDc-0200
street	NOUN	cDc-0200
undergraduate	NOUN	cDc-0200
firefight	NOUN	cDc-0200
rest	NOUN	cDc-0200
kid	NOUN	cDc-0200
glass	NOUN	cDc-0200
soda	NOUN	cDc-0200
undergraduate	NOUN	cDc-0200
safety	NOUN	cDc-0200
holster	NOUN	cDc-0200
shame	NOUN	cDc-0200
ammunition	NOUN	cDc-0200
attitude	NOUN	cDc-0200
support	NOUN	cDc-0200
year	NOUN	cDc-0200
year	NOUN	cDc-0200
shot	NOUN	cDc-0200
head	NOUN	cDc-0200
yard	NOUN	cDc-0200
end	NOUN	cDc-0200
way	NOUN	cDc-0200
textbook	NOUN	cDc-0200
career	NOUN	cDc-0200
insight	NOUN	cDc-0200
outburst	NOUN	cDc-0200
violence	NOUN	cDc-0200
member	NOUN	cDc-0200
advisor	NOUN	cDc-0200
peak	NOUN	cDc-0200
plaintext	NOUN	cDc-0200
challenge	NOUN	cDc-0200
message	NOUN	cDc-0200
year	NOUN	cDc-0200
packing	NOUN	cDc-0200
trap	NOUN	cDc-0200
door	NOUN	cDc-0200
algorithm	NOUN	cDc-0200
advisor	NOUN	cDc-0200
chalkboard	NOUN	cDc-0200
plaintext	NOUN	cDc-0200
multiplie	NOUN	cDc-0200
modulus	NOUN	cDc-0200
operation	NOUN	cDc-0200
hand	NOUN	cDc-0200
result	NOUN	cDc-0200
text	NOUN	cDc-0200
word	NOUN	cDc-0200
chalk	NOUN	cDc-0200
shoulder	NOUN	cDc-0200
grain	NOUN	cDc-0200
semi	NOUN	cDc-0200
-	NOUN	cDc-0200
right	NOUN	cDc-0200
eye	NOUN	cDc-0200
echo	NOUN	cDc-0200
shot	NOUN	cDc-0200
room	NOUN	cDc-0200
muzzle	NOUN	cDc-0200
word	NOUN	cDc-0200
presentation	NOUN	cDc-0200
question	NOUN	cDc-0200
moment	NOUN	cDc-0200
silence	NOUN	cDc-0200
conference	NOUN	cDc-0200
hall	NOUN	cDc-0200
applause	NOUN	cDc-0200
funeral	NOUN	cDc-0200
chairman	NOUN	cDc-0200
eulogy	NOUN	cDc-0200
summation	NOUN	cDc-0200
attitude	NOUN	cDc-0200
professor	NOUN	cDc-0200
advisor	NOUN	cDc-0200
tragedy	NOUN	cDc-0200
mathematic	NOUN	cDc-0200
time	NOUN	cDc-0200
marksmanship	NOUN	cDc-0200
professor	NOUN	cDc-0200
business	NOUN	cDc-0200
researcher	NOUN	cDc-0200
lab	NOUN	cDc-0200
academician	NOUN	cDc-0200
life	NOUN	cDc-0200
jungle	NOUN	cDc-0200
university	NOUN	cDc-0200
level	NOUN	cDc-0200
computer	NOUN	cDc-0200
science	NOUN	cDc-0200
time	NOUN	cDc-0200
teaching	NOUN	cDc-0200
skill	NOUN	cDc-0200
weapon	NOUN	cDc-0200
research	NOUN	cDc-0200
contribution	NOUN	cDc-0200
field	NOUN	cDc-0200
-olin	NOUN	cDc-0200
v	NOUN	cDc-0200
file	NOUN	cDc-0200
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx	NOUN	cDc-0200
night	NOUN	cDc-0200
festering	NOUN	cDc-0200
remain	NOUN	cDc-0200
beef	NOUN	cDc-0200
burrito	NOUN	cDc-0200
stomach	NOUN	cDc-0200
concept	NOUN	cDc-0200
box	NOUN	cDc-0200
money	NOUN	cDc-0200
food	NOUN	cDc-0200
vision	NOUN	cDc-0200
cDc	NOUN	cDc-0200
*	NOUN	cDc-0200
thank	NOUN	cDc-0200
karma	NOUN	cDc-0200
box	NOUN	cDc-0200
premise	NOUN	cDc-0200
word	NOUN	cDc-0200
concept	NOUN	cDc-0200
conclusion	NOUN	cDc-0200
box	NOUN	cDc-0200
money	NOUN	cDc-0200
cash	NOUN	cDc-0200
phone	NOUN	cDc-0200
call	NOUN	cDc-0200
pizza	NOUN	cDc-0200
cig	NOUN	cDc-0200
laptop	NOUN	cDc-0200
v.fast	NOUN	cDc-0200
modem	NOUN	cDc-0200
parking	NOUN	cDc-0200
meter	NOUN	cDc-0200
fare	NOUN	cDc-0200
box	NOUN	cDc-0200
electronic	NOUN	cDc-0200
wonder	NOUN	cDc-0200
box	NOUN	cDc-0200
course	NOUN	cDc-0200
color	NOUN	cDc-0200
green	NOUN	cDc-0200
money	NOUN	cDc-0200
picture	NOUN	cDc-0200
back	NOUN	cDc-0200
button	NOUN	cDc-0200
gold	NOUN	cDc-0200
button	NOUN	cDc-0200
center	NOUN	cDc-0200
box	NOUN	cDc-0200
cash	NOUN	cDc-0200
sound	NOUN	cDc-0200
cash	NOUN	cDc-0200
register	NOUN	cDc-0200
unit	NOUN	cDc-0200
circuit	NOUN	cDc-0200
rectifier	NOUN	cDc-0200
situation	NOUN	cDc-0200
capacitor	NOUN	cDc-0200
type	NOUN	cDc-0200
pattern	NOUN	cDc-0200
pcb	NOUN	cDc-0200
op	NOUN	cDc-0200
cap	NOUN	cDc-0200
need	NOUN	cDc-0200
cash	NOUN	cDc-0200
circuit	NOUN	cDc-0200
hundred	NOUN	cDc-0200
dollar	NOUN	cDc-0200
rushing	NOUN	cDc-0200
body	NOUN	cDc-0200
accident	NOUN	cDc-0200
rectifier	NOUN	cDc-0200
capacitor	NOUN	cDc-0200
op	NOUN	cDc-0200
grounding	NOUN	cDc-0200
wire	NOUN	cDc-0200
pcb	NOUN	cDc-0200
blood	NOUN	cDc-0200
child	NOUN	cDc-0200
-	NOUN	cDc-0200
pint	NOUN	cDc-0200
blood	NOUN	cDc-0200
circuit	NOUN	cDc-0200
lunch	NOUN	cDc-0200
money	NOUN	cDc-0200
chip	NOUN	cDc-0200
future	NOUN	cDc-0200
chip	NOUN	cDc-0200
spec	NOUN	cDc-0200
baby	NOUN	cDc-0200
vision	NOUN	cDc-0200
point	NOUN	cDc-0200
olive	NOUN	cDc-0200
belch	NOUN	cDc-0200
insight	NOUN	cDc-0200
one	NOUN	cDc-0200
box	NOUN	cDc-0200
top	NOUN	cDc-0200
chip	NOUN	cDc-0200
pinout	NOUN	cDc-0200
crap	NOUN	cDc-0200
t'll	NOUN	cDc-0200
power	NOUN	cDc-0200
supply	NOUN	cDc-0200
twist	NOUN	cDc-0200
equation	NOUN	cDc-0200
unit	NOUN	cDc-0200
money	NOUN	cDc-0200
power	NOUN	cDc-0200
money	NOUN	cDc-0200
box	NOUN	cDc-0200
power	NOUN	cDc-0200
translation	NOUN	cDc-0200
time	NOUN	cDc-0200
money	NOUN	cDc-0200
equation	NOUN	cDc-0200
gold	NOUN	cDc-0200
button	NOUN	cDc-0200
speaker	NOUN	cDc-0200
box	NOUN	cDc-0200
portion	NOUN	cDc-0200
clear	NOUN	cDc-0200
EPOXY	NOUN	cDc-0200
part	NOUN	cDc-0200
